date,open,close,high,low
2020-06-05,220.03,221.28,224.32,219.47
2020-06-08,220.54,216.43,221.99,214.81
2020-06-09,215.33,214.23,217.65,213.71
2020-06-10,216.53,213.36,216.58,211.98
2020-06-11,209.37,199.11,209.9,198.69
2020-06-12,204.59,201.94,204.88,198.31
2020-06-15,198.33,203.24,204.51,197.26
2020-06-16,208.12,208.28,209.68,204.63
2020-06-17,210.08,207.48,210.28,206.84
2020-06-18,208.97,208.16,210.2,207.0
2020-06-19,211.72,208.05,211.75,205.27
2020-06-22,208.81,209.97,210.7,207.73
2020-06-23,214.84,212.37,215.2,212.24
2020-06-24,208.99,206.07,210.16,204.8
2020-06-25,205.7,209.14,209.39,204.02
2020-06-26,208.86,206.82,209.11,204.59
2020-06-29,209.92,211.28,212.23,208.21
2020-06-30,209.64,212.11,213.57,209.45
2020-07-01,211.55,214.77,215.65,210.73
2020-07-02,218.52,221.26,222.03,218.52
2020-07-06,225.0,224.65,225.59,221.62
2020-07-07,222.74,224.53,225.88,222.38
2020-07-08,226.31,221.52,227.49,218.64
2020-07-09,225.66,221.95,226.33,220.27
2020-07-10,224.21,225.95,226.59,223.11
2020-07-13,227.92,225.82,230.89,225.78
2020-07-14,225.73,233.13,233.89,225.49
2020-07-15,240.73,237.63,241.18,235.6
2020-07-16,245.17,238.89,245.52,237.47
2020-07-17,241.32,242.6,243.67,240.98
2020-07-20,242.56,240.32,243.88,239.84
2020-07-21,243.7,244.0,245.99,243.01
2020-07-22,244.55,245.34,246.35,242.36
2020-07-23,245.54,245.98,248.25,244.6
2020-07-24,242.99,244.07,244.86,242.53
2020-07-27,246.05,246.86,248.875,245.245
2020-07-28,247.11,243.7,247.59,243.58
2020-07-29,244.71,244.71,245.62,243.64
2020-07-30,240.75,242.02,242.98,237.05
2020-07-31,246.84,245.11,247.1,241.45
2020-08-03,247.6,244.31,248.11,244.09
2020-08-04,242.45,243.85,245.5,242.03
2020-08-05,247.5,248.27,251.3575,246.76
2020-08-06,247.47,246.66,248.0,244.6665
2020-08-07,244.78,245.31,245.67,243.69
2020-08-10,242.89,243.34,243.99,241.7
2020-08-11,247.58,244.85,248.24,244.49
2020-08-12,247.91,248.63,251.0,247.36
2020-08-13,247.21,249.24,249.92,247.21
2020-08-14,247.89,248.5,249.55,247.385
2020-08-17,249.64,248.43,250.58,247.49
2020-08-18,249.74,246.88,250.25,246.01
2020-08-19,248.27,247.24,249.32,246.6
2020-08-20,244.33,245.31,245.7,243.79
2020-08-21,240.44,244.3,244.93,240.24
2020-08-24,250.78,248.91,250.88,248.63
2020-08-25,250.44,250.08,251.38,249.26
2020-08-26,249.71,252.88,254.25,249.04
2020-08-27,253.76,250.93,254.01,250.14
2020-08-28,251.51,253.57,254.08,250.75
2020-08-31,251.66,249.74,253.255,249.17
2020-09-01,249.97,256.94,257.05,248.55
2020-09-02,257.44,260.23,260.49,255.66
2020-09-03,259.12,250.45,259.14,247.3623
2020-09-04,251.1,247.7,251.96,243.49
2020-09-08,243.64,243.05,245.95,241.89
2020-09-09,245.85,251.15,253.58,245.85
2020-09-10,253.32,247.29,254.61,247.0
2020-09-11,249.9,250.17,251.43,248.71
2020-09-14,251.76,251.25,253.64,250.58
2020-09-15,252.1,250.73,254.265,250.71
2020-09-16,250.3,248.84,251.885,248.44
2020-09-17,246.95,250.39,250.53,245.9
2020-09-18,249.32,246.1,250.61,245.25
2020-09-21,239.29,238.44,240.61,234.87
2020-09-22,237.84,238.23,238.675,236.17
2020-09-23,238.13,233.15,238.37,232.87
2020-09-24,233.41,234.5,235.48,231.7
2020-09-25,229.13,232.75,233.67,228.47
2020-09-28,237.91,237.05,238.9,236.4
2020-09-29,237.76,236.43,239.29,236.27
2020-09-30,236.04,238.13,240.02,235.92
2020-10-01,236.69,232.7,238.365,232.09
2020-10-02,229.27,232.15,234.98,229.14
2020-10-05,234.43,235.09,236.65,234.24
2020-10-06,236.13,232.08,237.81,231.78
2020-10-07,234.64,238.95,240.005,234.36
2020-10-08,238.87,237.75,240.38,237.09
2020-10-09,239.16,239.94,241.33,238.815
2020-10-12,241.74,240.26,242.83,239.94
2020-10-13,238.85,235.98,239.09,234.87
2020-10-14,236.49,234.86,236.61,234.1
2020-10-15,229.08,229.6,230.71,228.0
2020-10-16,231.1,233.08,234.43,230.56
2020-10-19,233.91,229.87,234.42,229.43
2020-10-20,231.5,233.24,234.14,230.98
2020-10-21,232.48,230.91,235.61,230.72
2020-10-22,229.67,233.2,234.08,228.46
2020-10-23,236.4,234.27,236.93,233.76
2020-10-26,231.14,227.99,231.49,226.28
2020-10-27,226.43,225.47,228.55,225.18
2020-10-28,217.86,216.91,220.5,216.14
2020-10-29,215.69,219.84,221.59,214.14
2020-10-30,219.13,220.34,220.9,217.28
2020-11-02,225.12,228.58,230.21,224.05
2020-11-03,232.64,234.09,235.37,231.85
2020-11-04,233.61,235.29,238.5,232.085
2020-11-05,249.8,249.76,253.355,248.3608
2020-11-06,253.53,250.32,253.66,249.53
2020-11-09,268.65,257.65,269.78,257.19
2020-11-10,262.51,262.04,264.49,259.71
2020-11-11,262.6,259.62,262.85,256.885
2020-11-12,257.06,255.07,259.73,254.16
2020-11-13,257.59,257.06,258.62,255.81
2020-11-16,258.38,255.46,259.08,252.81
2020-11-17,253.79,252.14,254.68,251.01
2020-11-18,253.09,250.3,254.39,250.2
2020-11-19,250.0,253.07,253.29,248.81
2020-11-20,253.4,252.07,254.53,251.4
2020-11-23,253.95,252.14,255.21,251.1
2020-11-24,253.46,256.16,257.77,252.68
2020-11-25,255.9,253.34,256.02,253.04
2020-11-27,258.23,257.43,259.13,257.2
2020-11-30,261.33,256.42,261.52,255.3
2020-12-01,260.79,258.9,261.245,257.45
2020-12-02,256.53,251.0,257.01,250.75
2020-12-03,252.61,246.2,252.73,245.76
2020-12-04,244.81,250.62,250.62,244.77
2020-12-07,253.43,249.78,254.66,249.22
2020-12-08,248.0,249.24,250.06,246.575
2020-12-09,250.98,251.14,251.83,248.46
2020-12-10,250.86,250.95,252.41,249.4
2020-12-11,248.33,249.4,249.96,247.4333
2020-12-14,250.94,247.6,251.51,247.57
2020-12-15,249.56,251.66,252.99,249.3
2020-12-16,251.8,250.13,252.1,249.49
2020-12-17,255.87,256.63,257.21,255.1
2020-12-18,257.13,257.67,258.73,253.51
2020-12-21,250.0,254.17,255.025,247.5
2020-12-22,253.0,253.46,254.69,251.7
2020-12-23,256.18,255.1,257.78,254.9
2020-12-24,254.8,256.62,256.98,254.77
2020-12-28,262.03,260.02,263.425,259.68
2020-12-29,263.13,259.42,263.28,258.63
2020-12-30,261.0,261.77,262.43,260.46
2020-12-31,262.46,263.51,263.83,260.61
2021-01-04,266.71,258.81,267.29,257.365
2021-01-05,257.56,262.87,263.24,257.56
2021-01-06,261.4,271.5,274.575,261.39
2021-01-07,269.06,270.72,273.76,269.0
2021-01-08,272.03,270.4,272.38,267.93
2021-01-11,264.24,267.53,269.09,264.19
2021-01-12,265.01,266.62,267.59,263.67
2021-01-13,266.65,267.73,268.53,266.21
2021-01-14,267.18,263.69,267.28,263.54
2021-01-15,261.91,258.09,261.91,256.9
2021-01-19,263.07,259.04,263.61,258.28
2021-01-20,257.43,257.4,260.7,257.29
2021-01-21,257.13,253.2,257.74,253.0
2021-01-22,251.19,251.48,254.56,251.19
2021-01-25,248.54,253.12,253.55,246.0
2021-01-26,254.54,255.85,257.66,254.25
2021-01-27,250.555,242.91,250.76,240.8
2021-01-28,246.97,249.54,251.1969,246.07
2021-01-29,247.59,245.4,249.32,244.1001
2021-02-01,248.25,250.43,251.2,245.94
2021-02-02,250.75,252.25,253.64,250.25
2021-02-03,252.52,250.13,253.49,249.81
2021-02-04,249.94,249.18,252.42,247.31
2021-02-05,255.05,257.37,259.675,252.21
2021-02-08,259.12,257.34,259.98,255.63
2021-02-09,257.89,255.62,258.07,254.95
2021-02-10,254.19,252.72,255.11,251.36
2021-02-11,254.15,253.11,255.22,251.79
2021-02-12,252.03,252.68,253.71,250.8978
2021-02-16,252.55,250.14,254.54,249.85
2021-02-17,248.89,249.28,250.29,247.24
2021-02-18,247.84,249.93,251.2382,246.475
2021-02-19,249.53,250.88,251.97,249.15
2021-02-22,250.1,251.07,252.0,249.22
2021-02-23,251.5,258.64,259.2,250.21
2021-02-24,258.0,254.61,259.35,254.485
2021-02-25,252.95,247.0,254.04,246.9
2021-02-26,246.78,244.27,248.21,244.18
